customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyToTotalRatio
5178,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,323.15,0,0.0615813089896333
1413,1,0,0,0,3,1,0,1,0,2,2,2,2,2,0,1,2,107.95,318.6,0,0.33882611424984305
4545,0,1,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,83.8,163.7,0,0.5119120342089187
2890,0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,1,74.25,639.65,1,0.11607910576096303
6397,0,0,0,0,51,0,1,0,0,2,2,0,2,2,1,1,1,56.4,2928.5,0,0.01925900631722725
1771,0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,20.1,100.35,0,0.2002989536621824
5250,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,0,2,94.9,273.2,0,0.34736456808199123
4203,0,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1608.15,0,0.05857662531480272
1316,1,0,1,0,30,1,2,0,0,0,0,0,0,0,0,0,2,49.9,1441.95,0,0.03460591560040223
3626,1,0,0,0,31,1,2,0,0,2,0,2,2,0,0,1,2,71.05,2168.15,0,0.03276987293314577
5926,0,0,0,0,45,1,0,0,2,0,2,2,2,2,2,0,0,81.65,3618.7,0,0.022563351479813195
5853,1,0,1,0,64,1,2,1,2,2,2,0,0,0,1,0,0,89.45,5692.65,0,0.015713244271121536
2725,1,0,0,0,1,1,2,0,0,0,0,0,2,0,0,1,2,59.85,59.85,1,1.0
5939,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,1.0
6832,1,1,1,1,61,1,2,1,0,2,0,0,2,2,1,0,2,99.0,5969.3,0,0.01658485919622066
686,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.05,19.05,0,1.0
5318,1,0,0,0,9,0,1,0,0,0,0,0,2,2,0,1,2,45.4,418.8,1,0.10840496657115567
1380,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.45,8100.55,0,0.014128670275475121
5346,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,19.5,1,1.0
6284,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,1,3,44.25,313.45,0,0.1411708406444409
6107,0,0,1,0,66,1,2,1,0,2,2,2,0,0,1,1,0,90.55,6130.95,0,0.014769326124010145
6909,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1,1.0
840,1,0,1,1,40,1,0,2,1,1,1,1,1,1,0,1,0,20.4,745.3,0,0.02737152824366027
61,1,0,0,0,16,1,2,0,0,2,2,0,0,2,0,1,0,71.4,1212.1,0,0.058906030855539984
3780,0,0,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,87.15,183.75,1,0.4742857142857143
2653,1,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,24.85,1583.5,0,0.015693084938427537
6324,0,0,1,0,41,1,0,1,2,2,2,0,2,2,1,1,0,104.45,4162.05,0,0.025095806153217763
1661,0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1119.9,0,0.017680150013394052
2785,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.45,8013.55,0,0.0145316370397639
2239,0,0,1,1,3,1,2,1,0,0,0,0,0,2,0,1,0,84.75,264.85,1,0.3199924485557863
6029,0,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1102.4,0,0.018187590711175615
907,1,1,0,0,52,1,2,1,0,2,2,2,2,2,0,1,2,110.75,5832.0,0,0.0189900548696845
2905,0,0,0,0,50,1,0,1,0,0,2,2,0,2,2,1,0,89.7,4304.5,0,0.020838657219189222
6638,1,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,89.95,1178.4,1,0.07633231500339444
5540,1,0,1,0,27,1,0,0,2,0,0,0,0,0,1,0,1,48.7,1421.75,0,0.034253560752593636
1391,0,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,96.6,6827.5,0,0.014148663493225924
2560,1,0,0,0,62,1,0,0,2,2,0,0,2,2,1,1,1,74.3,4698.05,0,0.015815072210810868
1219,0,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,2,54.3,654.5,0,0.0829640947288006
83,0,1,0,0,44,1,0,0,0,0,2,2,2,2,1,0,0,74.85,3268.05,0,0.022903566346904113
4934,1,0,1,1,54,1,0,1,0,2,0,2,0,0,2,1,0,79.95,4362.05,0,0.018328538187320182
4138,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,20.05,1386.9,0,0.014456701997260075
1536,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,19.4,415.4,0,0.046701974000962924
1723,1,0,1,1,50,1,2,0,0,0,2,0,0,0,1,0,0,54.9,2614.1,0,0.021001491909261313
3808,1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,24.45,1513.6,0,0.016153541226215644
6656,1,0,1,1,35,1,2,1,0,2,0,0,2,0,0,1,0,89.65,3161.6,0,0.028355895748987857
4625,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.4,80.95,0,0.560840024706609
2744,1,0,1,1,63,1,2,0,2,0,2,2,0,2,2,0,3,75.7,4676.7,0,0.0161866273226848
277,0,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,1,110.65,6526.65,0,0.016953567297158575
6196,0,0,1,1,27,1,0,2,1,1,1,1,1,1,1,1,3,20.55,583.3,0,0.03523058460483457
2567,0,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8078.1,0,0.014254589569329422
2126,0,0,0,0,63,1,0,0,0,0,2,0,0,2,1,0,1,58.55,3503.5,0,0.016711859569002424
2195,1,0,1,0,71,1,2,1,0,2,2,0,0,2,0,1,0,93.25,6669.45,0,0.013981662655841188
5177,0,1,0,0,41,1,2,1,2,2,2,0,2,2,0,1,2,113.2,4689.5,1,0.024139034012154816
5092,1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,1201.15,1,0.0753444615576739
5118,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,79.0,143.65,1,0.5499477897667943
1350,0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.35,1292.65,0,0.014969249216725333
3701,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,3,48.75,48.75,0,1.0
1583,1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,109.05,7108.2,0,0.015341436650628851
3979,1,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25.0,1802.55,0,0.01386924079775873
1460,0,0,0,0,28,1,2,0,0,0,0,2,0,0,0,1,1,54.9,1505.15,0,0.03647476995648274
4387,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1859.1,0,0.013312893335484913
3592,0,0,0,0,2,1,0,1,2,2,0,0,2,0,0,1,2,91.15,168.5,0,0.5409495548961425
351,0,0,0,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.15,390.85,1,0.051554304720480996
1729,1,1,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,104.35,6339.45,0,0.01646041849056306
6084,0,1,0,0,26,1,2,0,0,0,0,2,0,2,0,1,2,66.05,1652.4,0,0.039972161704187846
5943,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,71.65,1,1.0
4033,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,77.5,1,0.2625806451612903
1077,1,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,1,92.2,6392.85,0,0.014422362483086574
5332,0,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,1,84.25,3264.5,1,0.025807933833665187
5533,0,1,1,0,42,1,2,1,2,0,2,0,2,2,1,1,0,105.2,4599.15,0,0.022873791896328672
5264,0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,1,0,19.6,1134.25,0,0.01728014106237602
1769,1,0,1,0,54,0,1,0,0,2,0,0,0,0,0,0,2,30.4,1621.35,0,0.018749807259382613
2162,0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,0,78.1,947.3,1,0.08244484323867834
1613,0,0,1,0,44,1,0,0,2,2,2,0,0,0,1,1,3,61.5,2722.2,0,0.022592021159356403
5959,1,0,1,1,42,1,2,0,2,2,0,0,2,0,0,1,0,69.4,3058.3,0,0.022692345420658535
2940,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1769.6,0,0.01398621157323689
3825,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,3,91.05,6293.75,0,0.014466732869910626
4194,0,0,1,0,19,1,2,1,0,0,2,0,0,2,0,0,3,89.65,1761.05,1,0.05090712926946992
1697,0,0,1,0,23,1,2,0,0,0,0,2,2,2,0,1,1,73.65,1642.75,0,0.04483335869730635
570,0,0,0,0,30,1,0,2,1,1,1,1,1,1,2,0,1,19.4,578.5,0,0.03353500432152117
2446,1,0,0,0,35,1,2,2,1,1,1,1,1,1,1,0,0,26.2,954.9,0,0.027437428002932245
6478,0,0,0,0,10,1,2,1,2,0,0,0,2,2,0,1,2,98.7,973.25,1,0.10141279219111225
4721,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,43.85,43.85,0,1.0
1473,1,0,0,0,22,1,0,1,0,0,0,0,0,0,0,1,3,69.7,1490.4,0,0.04676596886741814
5302,1,0,1,1,7,0,1,0,2,2,2,0,0,0,2,0,3,38.55,280.0,0,0.13767857142857143
1903,0,0,0,0,36,0,1,0,2,2,2,2,0,2,2,1,3,53.1,1901.25,0,0.027928994082840237
4271,0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.65,716.4,0,0.02882467895030709
5583,1,0,1,1,72,1,2,0,2,2,2,0,0,0,2,0,1,64.45,4720.0,0,0.013654661016949152
6330,1,0,1,1,36,1,2,2,1,1,1,1,1,1,2,0,1,25.1,930.95,0,0.026961705784413773
4911,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.35,76.35,1,1.0
3383,0,0,0,0,23,1,2,1,0,2,0,0,0,0,0,1,2,79.15,1676.95,1,0.04719878350576941
6766,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2642.05,1,0.032171987661096496
3639,0,0,1,1,71,1,2,1,2,2,2,2,0,0,1,1,1,95.15,6770.85,0,0.014052888485197574
1399,0,1,0,0,23,1,2,1,0,0,2,0,0,0,0,1,3,79.35,1835.3,0,0.043235438347954014
1416,1,0,1,0,17,1,0,1,0,0,2,0,2,2,1,1,0,96.65,1588.25,0,0.06085314024870141
554,1,0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,2,75.5,75.5,0,1.0
3866,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,3,19.7,258.35,0,0.07625314495838977
1295,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1502.25,0,0.013646197370610751
1134,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,19.2,0,1.0
4017,1,1,1,0,72,1,2,1,0,2,0,0,2,2,2,0,0,98.35,6929.4,0,0.014193148035904985
3103,1,0,1,1,60,1,2,1,0,0,0,0,0,0,0,0,0,74.35,4453.3,0,0.01669548424763658
4760,0,0,1,1,61,0,1,0,0,2,2,2,2,0,2,0,1,51.35,3244.4,0,0.01582727160646036
5348,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,3,45.65,323.45,0,0.14113464213943422
2470,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,0,2,85.3,2661.1,1,0.032054413588365714
3466,0,0,0,1,31,1,2,1,0,0,0,0,2,0,0,1,1,86.55,2697.4,1,0.03208645362200637
6015,1,0,0,0,19,1,0,1,0,2,0,0,0,0,0,1,1,73.85,1424.5,1,0.05184275184275184
539,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.3,1401.15,0,0.014488099061485208
3856,0,0,0,0,32,1,2,0,0,2,0,0,0,0,0,1,2,54.2,1739.6,0,0.031156587721315247
4910,1,0,1,0,65,1,2,1,0,2,0,0,0,2,0,1,2,90.65,5931.0,0,0.015284100488956332
2054,0,0,1,1,45,0,1,0,2,0,0,0,2,2,0,1,0,50.9,2333.85,0,0.021809456477494268
1241,1,0,0,0,42,1,2,2,1,1,1,1,1,1,1,0,2,25.05,949.85,0,0.026372585145022897
2111,1,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,74.85,572.45,0,0.13075377762249976
5203,1,0,0,1,32,1,0,2,1,1,1,1,1,1,2,0,3,20.5,696.8,0,0.02942020665901263
2377,0,1,1,0,22,1,2,0,2,2,0,2,0,0,0,1,3,63.55,1381.8,0,0.04599073672022
2186,1,1,1,0,57,0,1,0,0,0,0,0,2,2,0,1,2,44.85,2572.95,1,0.01743135311607299
5891,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,47.95,47.95,0,1.0
5742,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.1,45.1,1,1.0
5931,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.0,45.0,0,1.0
4515,1,0,0,0,24,1,0,1,0,0,0,2,2,2,0,1,2,96.0,2122.45,1,0.04523074748521756
930,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.05,20.05,1,1.0
5720,1,1,0,0,54,1,2,1,0,2,0,0,0,2,0,1,2,90.05,4931.8,0,0.018259053489598116
6575,0,0,0,0,4,1,2,2,1,1,1,1,1,1,2,1,1,25.3,116.95,0,0.21633176571184268
4967,1,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,0,108.65,6937.95,1,0.015660245461555648
6326,0,0,1,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.3,1261.7,0,0.019259728937148293
4939,1,0,0,0,45,1,0,0,2,0,2,0,2,2,0,1,2,75.95,3273.8,0,0.023199340216262448
2217,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1415.85,0,0.013913903308966346
872,1,0,1,0,59,1,0,0,2,2,2,0,2,0,1,0,1,66.4,3958.2,0,0.016775301904906274
2888,1,0,0,0,69,0,1,0,0,2,2,0,0,0,1,1,0,35.75,2492.25,0,0.014344467850336043
5234,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,3,18.8,279.2,0,0.0673352435530086
754,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1083.0,0,0.01791320406278855
5114,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,19.3,755.5,0,0.025545996029119788
425,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,2,45.55,402.6,1,0.11313959264778936
2472,0,1,1,0,47,1,2,0,2,2,2,0,0,0,0,1,1,67.45,3252.0,0,0.02074108241082411
1709,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,2,35.1,68.75,1,0.5105454545454545
2566,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46.2,46.2,1,1.0
1104,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.15,45.15,1,1.0
4762,1,1,0,0,1,0,1,0,0,2,2,0,0,2,0,1,2,43.3,43.3,1,1.0
3759,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.1,936.85,0,0.021454875380263652
3143,0,1,0,0,38,1,0,0,2,2,0,0,0,0,0,1,1,57.15,2250.65,1,0.02539266434141248
6581,0,0,1,0,65,1,0,0,2,0,2,2,0,0,2,0,1,58.9,3857.1,0,0.015270540043037515
5322,0,0,1,0,19,1,0,1,2,0,0,0,0,0,0,1,2,73.2,1441.1,1,0.05079453195475679
2912,1,0,0,0,52,1,0,1,0,2,0,0,0,2,0,1,2,85.35,4338.6,1,0.01967224450283501
2294,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.45,1378.45,0,0.01411005114440132
5019,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95,1,1.0
356,0,1,0,0,52,0,1,0,0,2,2,2,2,0,0,1,2,50.5,2566.3,0,0.019678135837587186
6744,1,0,1,0,6,1,2,2,1,1,1,1,1,1,1,0,3,25.1,171.0,0,0.14678362573099416
5053,0,1,1,0,26,1,0,0,0,0,2,0,0,2,1,0,3,60.7,1597.4,0,0.03799924877926631
5025,1,1,0,0,48,1,2,1,0,2,0,0,2,2,1,1,2,99.0,4744.35,0,0.020866925922412974
5633,0,0,1,1,64,1,2,1,2,0,0,2,2,2,1,1,0,104.4,6721.6,0,0.015532016186622232
627,0,0,0,0,3,1,0,1,0,2,0,0,2,0,0,0,2,83.75,247.25,1,0.33872598584428715
2784,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.05,44.05,0,1.0
4984,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.1,1734.65,0,0.013893292595047993
2490,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.55,45.55,0,1.0
2132,0,0,1,1,51,1,2,1,2,2,0,0,0,2,0,1,2,93.8,4539.35,0,0.020663751418154578
7003,0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,19.7,804.25,0,0.024494870997824058
666,0,0,1,1,72,1,0,0,2,2,2,0,2,0,2,1,1,70.65,5011.15,0,0.014098560210730074
3614,0,0,1,0,43,1,2,0,2,2,0,2,2,2,2,0,1,86.45,3574.5,0,0.02418520072737446
6789,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.1,8086.4,0,0.0141101108033241
2771,1,0,1,0,47,1,2,1,0,0,0,0,2,2,1,1,1,95.2,4563.0,0,0.020863467017313172
5591,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,1,88.55,6362.35,0,0.01391781338656314
313,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.75,67.1,0,0.30923994038748137
2439,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,70.05,1,1.0
4588,1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,86.0,165.45,1,0.519794499848897
3153,1,0,0,0,26,0,1,0,2,2,0,0,0,2,0,1,0,44.65,1156.55,0,0.038606199472569276
4122,1,0,1,1,29,1,0,0,2,0,0,0,0,2,0,1,3,60.2,1834.15,0,0.032821743041735955
6248,0,1,1,0,35,1,2,1,2,2,0,2,2,0,0,1,0,100.5,3653.35,1,0.0275089985903349
1376,1,0,0,0,27,1,0,0,2,2,0,0,0,0,1,0,0,55.45,1477.65,0,0.0375258011031029
5128,1,0,1,1,24,1,0,0,2,2,0,2,0,2,0,1,1,70.3,1706.45,0,0.04119663629171672
4757,1,0,1,1,67,1,0,0,2,0,2,2,0,0,2,1,0,60.4,3953.7,0,0.015276829299137517
3171,0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,0,2,72.65,1194.3,1,0.06083061207401826
6972,0,0,0,0,23,1,0,0,0,2,2,0,0,0,1,0,0,55.8,1327.85,0,0.04202281884248974
5735,1,0,0,0,14,0,1,0,0,2,0,0,0,0,0,1,3,31.1,419.7,0,0.07410054801048369
4813,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,21.0,21.0,1,1.0
2941,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.1,45.1,1,1.0
1121,1,1,0,0,4,0,1,0,0,2,0,0,2,2,0,1,1,50.95,207.35,0,0.2457197974439354
2422,1,0,0,1,16,1,2,0,2,2,0,0,0,2,0,1,2,69.1,1083.7,0,0.06376303405001384
6538,0,0,1,0,46,0,1,0,0,0,0,0,2,2,0,1,2,43.95,2007.85,0,0.021889085340040346
2540,1,0,0,1,68,1,2,0,2,2,0,2,2,2,2,1,0,86.5,5882.75,0,0.014704007479495134
5283,1,0,0,0,38,1,2,0,2,2,2,2,0,0,0,0,2,69.95,2657.55,0,0.02632123572463359
5521,1,1,1,0,30,1,0,0,0,2,0,0,0,0,0,1,0,50.4,1527.5,1,0.032995090016366614
4749,0,1,0,0,5,1,0,1,0,0,0,0,0,2,0,0,2,78.95,378.4,1,0.2086416490486258
6043,1,0,0,0,17,1,0,1,0,2,2,0,0,2,0,1,1,90.95,1612.2,0,0.056413596327999006
518,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,19.9,76.65,0,0.25962165688193084
4088,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,2,20.15,260.7,0,0.07729190640583046
1312,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.6,6441.85,0,0.014064282775910646
2320,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,92.0,266.8,0,0.3448275862068965
2192,1,0,0,0,56,1,2,1,0,2,0,2,0,2,0,1,2,94.45,5124.6,1,0.01843070678687117
690,0,0,0,0,41,1,2,2,1,1,1,1,1,1,1,1,3,24.85,962.25,0,0.025824889581709535
1621,1,0,0,0,40,0,1,0,0,2,0,2,0,0,1,0,1,36.0,1382.9,0,0.026032251066599173
1560,0,0,0,0,7,1,0,0,2,2,0,2,2,2,0,1,2,78.5,571.05,0,0.13746607127221785
5859,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,0,1,19.95,1399.35,0,0.014256619144602852
2638,1,0,1,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.65,150.0,0,0.13766666666666666
4712,0,0,1,1,5,0,1,0,0,2,0,0,0,0,0,1,2,30.5,167.2,0,0.18241626794258375
4020,0,0,1,1,72,1,2,1,2,2,2,2,2,0,2,0,1,106.1,7657.4,0,0.013855877974247133
80,1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,1,0,20.5,865.05,0,0.0236980521357147
5113,0,0,0,0,65,1,2,1,0,2,2,0,2,0,1,1,2,95.5,6153.85,0,0.015518740300787311
3807,0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,0,2,64.6,174.2,0,0.37083811710677383
2254,1,0,0,0,24,1,0,0,0,0,0,2,0,0,0,1,1,51.1,1269.6,0,0.0402488972904852
3316,0,0,0,0,44,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3862.55,1,0.02195440835717337
2253,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,89.1,6352.4,0,0.014026194824003526
1927,1,0,0,0,24,1,0,0,2,0,0,2,0,0,0,0,2,54.95,1348.5,0,0.04074898034853541
2772,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,50.9,50.9,1,1.0
3223,1,0,1,0,22,1,0,2,1,1,1,1,1,1,0,1,0,20.45,471.55,0,0.043367617431873604
4788,1,0,1,1,70,1,2,0,0,2,2,2,2,2,2,1,1,85.95,5931.75,0,0.01448982172208876
5827,1,0,1,1,25,1,2,0,0,0,0,0,2,0,0,0,2,60.35,1404.65,0,0.04296443954009896
5471,1,0,1,1,37,1,0,2,1,1,1,1,1,1,2,0,0,19.8,726.1,0,0.02726897121608594
1246,0,1,1,1,22,1,2,1,0,0,0,0,2,0,0,0,0,85.35,1961.6,0,0.043510399673735725
1441,0,0,1,1,59,1,2,0,0,0,2,2,2,0,2,1,0,72.1,4194.85,0,0.017187742112352047
4722,1,0,1,1,49,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4872.45,1,0.020482508799474598
3184,1,0,1,1,47,1,2,1,0,0,2,2,2,2,0,1,0,107.35,5118.95,1,0.020971097588372616
1708,0,0,1,1,31,1,0,2,1,1,1,1,1,1,0,1,3,19.55,658.95,1,0.029668411867364745
1357,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,1,2,81.05,81.05,0,1.0
1918,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,2,20.5,76.95,0,0.2664067576348278
5259,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,111.8,5809.75,0,0.019243513059942336
2270,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0,1.0
1321,1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,3,19.7,415.9,0,0.04736715556624189
3201,0,0,0,0,3,1,0,1,2,2,0,0,0,0,0,1,2,79.1,246.5,1,0.32089249492900607
5187,0,0,0,0,51,1,0,2,1,1,1,1,1,1,1,1,0,19.85,996.95,0,0.01991072771954461
1532,0,0,1,0,51,1,0,0,2,2,0,2,0,0,1,1,0,60.5,3145.15,0,0.01923596648808483
582,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,19.55,265.3,0,0.0736901620806634
5147,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,20.9,0,1.0
5882,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,21.05,21.05,0,1.0
3449,1,0,0,0,63,1,2,0,2,2,2,2,0,0,1,0,2,71.5,4576.3,0,0.015623975700893734
6528,1,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,3,54.65,189.1,0,0.2890005288207298
2649,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,1,19.2,908.15,0,0.02114188184771238
5275,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,49.8,49.8,0,1.0
283,1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,3,25.5,215.2,1,0.11849442379182157
5854,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,20.5,1500.95,0,0.01365801658949332
5280,1,0,1,1,55,1,2,1,0,0,2,0,2,0,0,1,1,90.4,5099.15,0,0.01772844493690125
3912,0,0,0,0,70,1,2,1,0,2,2,2,0,0,1,1,0,90.25,6385.95,0,0.01413258794697735
5813,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.75,159.45,1,0.50642834744434
6000,1,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,0,104.6,6885.75,0,0.015190792578876665
6770,1,0,1,0,65,1,2,1,0,2,0,0,2,0,0,1,0,91.85,5940.85,1,0.015460750565996446
6167,1,0,1,0,14,1,0,0,0,0,2,0,0,0,0,0,1,50.2,668.85,0,0.0750541975031771
380,0,0,1,1,20,1,2,1,0,0,2,2,0,2,0,1,0,95.5,1916.2,0,0.049838221480012525
3565,1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,75.35,75.35,1,1.0
4125,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.45,75.45,1,1.0
480,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,0,95.4,4613.95,0,0.02067642692270181
13,0,0,0,0,72,1,2,1,2,2,2,0,2,0,2,1,0,101.3,7261.25,0,0.01395076605267688
3985,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,2,53.1,2459.8,0,0.021587120904138547
2628,1,0,0,0,24,1,2,1,0,2,2,0,0,0,0,1,0,84.85,2048.8,0,0.04141448652869972
4159,0,0,1,1,5,0,1,0,0,2,0,2,0,0,0,0,2,34.25,163.55,0,0.2094160807092632
4136,0,0,1,1,33,1,2,1,0,2,2,2,0,0,0,0,1,88.6,2888.7,0,0.030671236196212828
3099,0,0,0,0,42,1,2,0,2,2,0,0,0,0,1,1,0,60.15,2421.6,0,0.024838949454905848
2451,1,0,0,0,23,1,0,1,2,0,2,0,2,2,1,1,1,99.95,2292.75,0,0.04359393741140552
5651,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,70.7,553.4,0,0.12775569208529095
1667,1,0,0,0,66,1,0,0,2,2,0,0,0,0,1,1,3,54.8,3465.7,0,0.015812101451366245
2775,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,49.55,1210.4,1,0.04093688037012557
